[ 2026-03-16 17:12:40,639 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-16 17:35:37,843 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000002301E416990>>
[ 2026-03-16 17:35:37,843 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_recursion_detection_header at 0x000002300BC55EE0>
[ 2026-03-16 17:35:37,843 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function inject_api_version_header_if_needed at 0x000002300BECE3E0>
[ 2026-03-16 17:35:37,843 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=ListObjects) with params: {'url_path': '', 'query_string': {'prefix': 'model.pkl', 'encoding-type': 'url'}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/b,e,C,D,Z cfg/retry-mode#legacy Botocore/1.42.66 Resource'}, 'body': b'', 'auth_path': '/career-swtich-142333318099-ap-southeast-1-an/', 'url': 'https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/?prefix=model.pkl&encoding-type=url', 'context': {'client_region': 'ap-southeast-1', 'client_config': <botocore.config.Config object at 0x000002301FF99950>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 'auth_options': ['aws.auth#sigv4'], 'encoding_type_auto_set': True, 's3_redirect': {'redirected': False, 'bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl', 'EncodingType': 'url'}}, 'input_params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl'}, 'signing': {'region': 'ap-southeast-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'ap-southeast-1'}]}}}
[ 2026-03-16 17:35:37,849 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000002301FFD3D90>>
[ 2026-03-16 17:35:37,849 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x000002301FD04910>>
[ 2026-03-16 17:35:37,849 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x000002300BECC680>
[ 2026-03-16 17:35:37,849 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function remove_arn_from_signing_path at 0x000002300BECEFC0>
[ 2026-03-16 17:35:37,851 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function _set_extra_headers_for_unsigned_request at 0x000002300BECF600>
[ 2026-03-16 17:35:37,851 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000002301E416990>>
[ 2026-03-16 17:35:37,851 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-16 17:35:37,854 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=model.pkl
host:career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260316T113537Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-16 17:35:37,854 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260316T113537Z
20260316/ap-southeast-1/s3/aws4_request
21615d0929155c99f9d8c93ef1ab56f7748432161b9b585dd24ddbfb7b7c39ed
[ 2026-03-16 17:35:37,854 ] botocore.auth - DEBUG - Signature:
3067f96a7d6d40efc1fa22856e2720e132233c756d7de21fabfc052b5fd94a87
[ 2026-03-16 17:35:37,854 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method UserAgentString.rebuild_and_replace_user_agent_handler of <botocore.useragent.UserAgentString object at 0x000002301E2A3990>>
[ 2026-03-16 17:35:37,854 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000002300BECEDE0>
[ 2026-03-16 17:35:37,854 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/?prefix=model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/b,e,C,D,Z cfg/retry-mode#legacy Botocore/1.42.66 Resource', 'X-Amz-Date': b'20260316T113537Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIASCI52CPJT3AMY5HI/20260316/ap-southeast-1/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=3067f96a7d6d40efc1fa22856e2720e132233c756d7de21fabfc052b5fd94a87', 'amz-sdk-invocation-id': b'daabc292-9825-4283-b7f0-749ec802bfcb', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-16 17:35:37,854 ] botocore.httpsession - DEBUG - Certificate path: D:\Data Science\Project\career\Lib\site-packages\certifi\cacert.pem
[ 2026-03-16 17:35:37,854 ] urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443
[ 2026-03-16 17:35:38,935 ] urllib3.connectionpool - DEBUG - https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443 "GET /?prefix=model.pkl&encoding-type=url HTTP/1.1" 200 None
[ 2026-03-16 17:35:38,938 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function _handle_200_error at 0x000002300BECF380>
[ 2026-03-16 17:35:38,938 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function handle_expires_header at 0x000002300BECF1A0>
[ 2026-03-16 17:35:38,938 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': '1RuYm9e+nLcjqN2YdBgQdyY68eBaGUXWxsKnbjsKYq6wsEvP9h5boqBhjRozW3uk4DE6SRfRpezfO4r9b2mbDGnzRxaVXx54', 'x-amz-request-id': '17ESG253ZWFFNTEM', 'Date': 'Mon, 16 Mar 2026 11:35:38 GMT', 'x-amz-bucket-region': 'ap-southeast-1', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Server': 'AmazonS3'}
[ 2026-03-16 17:35:38,938 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<ListBucketResult xmlns="http://s3.amazonaws.com/doc/2006-03-01/"><Name>career-swtich-142333318099-ap-southeast-1-an</Name><Prefix>model.pkl</Prefix><Marker></Marker><MaxKeys>1000</MaxKeys><EncodingType>url</EncodingType><IsTruncated>false</IsTruncated></ListBucketResult>'
[ 2026-03-16 17:35:38,938 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <function _update_status_code at 0x000002300BECF4C0>
[ 2026-03-16 17:35:38,938 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000002301D58FA90>
[ 2026-03-16 17:35:38,938 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-16 17:35:38,938 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000002301E3F53D0>>
[ 2026-03-16 17:35:38,938 ] botocore.hooks - DEBUG - Event after-call.s3.ListObjects: calling handler <function decode_list_object at 0x000002300BECE020>
[ 2026-03-16 17:35:38,947 ] boto3.resources.factory - DEBUG - Loading s3:ObjectSummary
[ 2026-03-16 17:35:38,949 ] boto3.resources.model - DEBUG - Renaming ObjectSummary attribute key
[ 2026-03-16 17:35:38,952 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.ObjectSummary: calling handler <function lazy_call.<locals>._handler at 0x000002301F438D60>
[ 2026-03-16 17:36:11,243 ] root - INFO - Entered the start_data_ingestion method of TrainPipeline class. Getting data from mongodb
[ 2026-03-16 17:36:11,244 ] root - INFO - <<<<< Entered initiate_data_ingestion method of Data_Ingestion class >>>>>
[ 2026-03-16 17:36:11,244 ] root - INFO - Exporting data from mongodb
[ 2026-03-16 17:36:12,198 ] pymongo.topology - DEBUG - {"message": "Starting topology monitoring", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}}
[ 2026-03-16 17:36:12,198 ] pymongo.topology - DEBUG - {"message": "Topology description changed", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "previousDescription": "<TopologyDescription id: 69b7eb2b443b776866931b38, topology_type: Unknown, servers: []>", "newDescription": "<TopologyDescription id: 69b7eb2b443b776866931b38, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-p3jknmn-shard-00-00.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-01.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-02.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>]>"}
[ 2026-03-16 17:36:12,198 ] pymongo.topology - DEBUG - {"message": "Starting server monitoring", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-02.vqv383i.mongodb.net", "serverPort": 27017}
[ 2026-03-16 17:36:12,198 ] pymongo.topology - DEBUG - {"message": "Starting server monitoring", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-01.vqv383i.mongodb.net", "serverPort": 27017}
[ 2026-03-16 17:36:12,198 ] pymongo.topology - DEBUG - {"message": "Starting server monitoring", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017}
[ 2026-03-16 17:36:12,200 ] pymongo.connection - DEBUG - {"message": "Connection pool created", "clientId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-02.vqv383i.mongodb.net", "serverPort": 27017}
[ 2026-03-16 17:36:12,200 ] pymongo.connection - DEBUG - {"message": "Connection pool created", "clientId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-01.vqv383i.mongodb.net", "serverPort": 27017}
[ 2026-03-16 17:36:12,203 ] pymongo.connection - DEBUG - {"message": "Connection pool created", "clientId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017}
[ 2026-03-16 17:36:12,203 ] root - INFO - MongoDB connection successful.
[ 2026-03-16 17:36:12,203 ] pymongo.serverSelection - DEBUG - {"message": "Server selection started", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69b7eb2b443b776866931b38, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-p3jknmn-shard-00-00.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-01.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-02.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69b7eb2b443b776866931b38"}}
[ 2026-03-16 17:36:12,203 ] pymongo.serverSelection - DEBUG - {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69b7eb2b443b776866931b38, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-p3jknmn-shard-00-00.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-01.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-02.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69b7eb2b443b776866931b38"}, "remainingTimeMS": 30000}
[ 2026-03-16 17:36:13,979 ] pymongo.topology - DEBUG - {"message": "Server heartbeat started", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "driverConnectionId": 1, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017, "awaited": false}
[ 2026-03-16 17:36:14,295 ] pymongo.topology - DEBUG - {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "driverConnectionId": 1, "serverConnectionId": 445900, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017, "awaited": false, "durationMS": 327.9999999795109, "reply": "{\"helloOk\": true, \"topologyVersion\": {\"processId\": {\"$oid\": \"69b30f739746872a92dfd6ba\"}, \"counter\": 4}, \"hosts\": [\"ac-p3jknmn-shard-00-00.vqv383i.mongodb.net:27017\", \"ac-p3jknmn-shard-00-01.vqv383i.mongodb.net:27017\", \"ac-p3jknmn-shard-00-02.vqv383i.mongodb.net:27017\"], \"setName\": \"atlas-1s6uuf-shard-0\", \"setVersion\": 119, \"secondary\": true, \"primary\": \"ac-p3jknmn-shard-00-01.vqv383i.mongodb.net:27017\", \"tags\": {\"provider\": \"AWS\", \"nodeType\": \"ELECTABLE\", \"availabilityZone\": \"use1-az6\", \"diskState\": \"READY\", \"region\": \"US_EAST_1\", \"workloadType\": \"OPERATIONAL\"}, \"me\": \"ac-p3jknmn-shard-00-00.vqv383i.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1773660973, \"i\": 3}}, \"t\": 481}, \"lastWriteDate\": {\"$date\": \"2026-03-16T11:36:13Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1773660973, \"i\": 3}}, \"t\": 481}, \"majorityWriteDate\": {\"$date\": \"2026-03-16T11:36:13Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000000, \"maxWriteBatchSize\": 100000, \"localT..."}
[ 2026-03-16 17:36:14,295 ] pymongo.connection - DEBUG - {"message": "Connection pool ready", "clientId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017}
[ 2026-03-16 17:36:14,295 ] pymongo.topology - DEBUG - {"message": "Topology description changed", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "previousDescription": "<TopologyDescription id: 69b7eb2b443b776866931b38, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-p3jknmn-shard-00-00.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-01.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-02.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "newDescription": "<TopologyDescription id: 69b7eb2b443b776866931b38, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-p3jknmn-shard-00-00.vqv383i.mongodb.net', 27017) server_type: RSSecondary, rtt: 0.3279999999795109>, <ServerDescription ('ac-p3jknmn-shard-00-01.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-p3jknmn-shard-00-02.vqv383i.mongodb.net', 27017) server_type: Unknown, rtt: None>]>"}
[ 2026-03-16 17:36:14,302 ] pymongo.topology - DEBUG - {"message": "Server heartbeat started", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "driverConnectionId": 1, "serverConnectionId": 445900, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017, "awaited": true}
[ 2026-03-16 17:36:24,635 ] pymongo.topology - DEBUG - {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "driverConnectionId": 1, "serverConnectionId": 445899, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10328.000000008615, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"69b30f739746872a92dfd6ba\"}, \"counter\": 4}, \"hosts\": [\"ac-p3jknmn-shard-00-00.vqv383i.mongodb.net:27017\", \"ac-p3jknmn-shard-00-01.vqv383i.mongodb.net:27017\", \"ac-p3jknmn-shard-00-02.vqv383i.mongodb.net:27017\"], \"setName\": \"atlas-1s6uuf-shard-0\", \"setVersion\": 119, \"secondary\": true, \"primary\": \"ac-p3jknmn-shard-00-01.vqv383i.mongodb.net:27017\", \"tags\": {\"provider\": \"AWS\", \"nodeType\": \"ELECTABLE\", \"region\": \"US_EAST_1\", \"workloadType\": \"OPERATIONAL\", \"availabilityZone\": \"use1-az6\", \"diskState\": \"READY\"}, \"me\": \"ac-p3jknmn-shard-00-00.vqv383i.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1773660983, \"i\": 16}}, \"t\": 481}, \"lastWriteDate\": {\"$date\": \"2026-03-16T11:36:23Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1773660983, \"i\": 16}}, \"t\": 481}, \"majorityWriteDate\": {\"$date\": \"2026-03-16T11:36:23Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000000, \"maxWriteBatchSize\": 100000, \"localTime\": {\"$date\":..."}
[ 2026-03-16 17:36:24,635 ] pymongo.topology - DEBUG - {"message": "Server heartbeat started", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "driverConnectionId": 1, "serverConnectionId": 445899, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017, "awaited": true}
[ 2026-03-16 17:36:32,260 ] pymongo.topology - DEBUG - {"message": "Server heartbeat failed", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-02.vqv383i.mongodb.net", "serverPort": 27017, "awaited": false, "durationMS": 20062.999999994645, "failure": "\"NetworkTimeout('ac-p3jknmn-shard-00-02.vqv383i.mongodb.net:27017: timed out (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')\""}
